orf_name,name,chr,start,stop,length,strand,orf_class,ontology,TSS,PAS,half_life,coverage
YLR118C,YLR118C,12,384725,385408,684,-,Verified,"GO:0005634,GO:0005737,GO:0008474,GO:0035601",385444,384623.0,39.175,0.973
YLR119W,SRN2,12,385534,386175,642,+,Verified,"GO:0000813,GO:0005515,GO:0005768,GO:0006612,GO:0006623,GO:0043162",385558,386264.0,19.74,0.977
YLR120C,YPS1,12,386511,388220,1710,-,Verified,"GO:0004190,GO:0009277,GO:0016485,GO:0031505",388334,386179.0,23.74,0.997
YLR121C,YPS3,12,388744,390270,1527,-,Verified,"GO:0004190,GO:0005199,GO:0005886,GO:0031505,GO:0044267,GO:0046658",390407,388602.0,26.85,0.9925
YLR126C,YLR126C,12,394765,395520,756,-,Uncharacterized,"GO:0003674,GO:0005737,GO:0006878,GO:0006879",395600,394694.0,18.473333333299998,0.9755
YLR127C,APC2,12,395758,398319,2562,-,Verified,"GO:0000022,GO:0000070,GO:0004842,GO:0005680,GO:0007091,GO:0008054,GO:0016567,GO:0031145",398372,395561.0,3.6,0.9345
YLR128W,DCN1,12,398530,399433,904,+,Verified,"GO:0005575,GO:0019788,GO:0032182,GO:0043130,GO:0045116,GO:0051443",398483,399663.0,9.095,0.9265
YLR129W,DIP2,12,399657,402488,2832,+,Verified,"GO:0000447,GO:0000462,GO:0000472,GO:0000480,GO:0005730,GO:0030515,GO:0030686,GO:0032040,GO:0034388",399622,402631.0,8.08666666667,0.92
YLR130C,ZRT2,12,402794,404062,1269,-,Verified,"GO:0000007,GO:0005886,GO:0006831",404258,402727.0,15.666666666700001,0.991
YLR131C,ACE2,12,404510,406822,2313,-,Verified,"GO:0000114,GO:0005634,GO:0005829,GO:0016563,GO:0043565",407047,404440.0,14.246666666700001,0.981
YLR132C,YLR132C,12,407283,408155,873,-,Uncharacterized,"GO:0003674,GO:0005634,GO:0005737,GO:0005739,GO:0008150",408241,407172.0,6.92,0.971
YLR133W,CKI1,12,408445,410193,1749,+,Verified,"GO:0004103,GO:0004305,GO:0005737,GO:0006646,GO:0006656",408346,,33.6033333333,0.9715
YLR134W,PDC5,12,410723,412414,1692,+,Verified,"GO:0000949,GO:0004737,GO:0005634,GO:0005737,GO:0006090,GO:0006559,GO:0006569,GO:0019655",410681,412538.0,23.69,0.982
YLR135W,SLX4,12,413281,415527,2247,+,Verified,"GO:0000736,GO:0005634,GO:0006260,GO:0006261,GO:0006974,GO:0017108,GO:0033557",413179,415667.0,13.95,0.9845
YLR136C,TIS11,12,415801,416658,858,-,Verified,"GO:0000956,GO:0003729,GO:0005634,GO:0005737,GO:0006879",416700,415553.0,20.7333333333,1.0
YLR137W,YLR137W,12,417006,418109,1104,+,Uncharacterized,"GO:0005575,GO:0008150,GO:0008757",416989,418152.0,19.51,0.9995
YLR138W,NHA1,12,418437,421394,2958,+,Verified,"GO:0005886,GO:0006970,GO:0015385,GO:0015491,GO:0016021,GO:0030004,GO:0030007,GO:0045121",418284,421457.0,18.92,0.9775
YLR139C,SLS1,12,421542,423473,1932,-,Verified,"GO:0003674,GO:0005739,GO:0005743,GO:0009060,GO:0016021,GO:0032543,GO:0042645",423505,421370.0,13.65,0.969
YLR141W,RRN5,12,423683,424774,1092,+,Verified,"GO:0000182,GO:0000500,GO:0003701,GO:0006360,GO:0042790",423659,,10.9,0.9695
YLR142W,PUT1,12,425186,426616,1431,+,Verified,"GO:0004657,GO:0005739,GO:0006537,GO:0010133",425079,426752.0,48.0,0.998
YLR143W,YLR143W,12,427329,429386,2058,+,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",427319,429702.0,11.5,0.9435
YLR144C,ACF2,12,429677,432016,2340,-,Verified,"GO:0005622,GO:0030036,GO:0042973",432037,429565.0,20.813333333299997,0.9685
YLR145W,RMP1,12,432168,432773,606,+,Verified,"GO:0000171,GO:0000172,GO:0000466,GO:0005634,GO:0005730,GO:0005737,GO:0006379",432160,432832.0,10.686666666699999,0.9655
YLR146C,SPE4,12,432823,433725,903,-,Verified,"GO:0005737,GO:0006597,GO:0015940,GO:0016768",433756,432738.0,13.736666666700001,0.9495
YLR148W,PEP3,12,434641,437397,2757,+,Verified,"GO:0000306,GO:0000329,GO:0005515,GO:0006895,GO:0006904,GO:0030897,GO:0032889,GO:0033263,GO:0034515,GO:0035091,GO:0035542,GO:0042144,GO:0045324",434594,437539.0,22.6933333333,0.9485
YLR150W,STM1,12,440467,441288,822,+,Verified,"GO:0000723,GO:0003677,GO:0005737,GO:0005844,GO:0006414,GO:0006916,GO:0022626,GO:0031929,GO:0042162,GO:0043558,GO:0045142",440442,441505.0,36.23,0.986
YLR151C,PCD1,12,441715,442737,1023,-,Verified,"GO:0005777,GO:0008150,GO:0016462",442739,441440.0,15.69,0.966
YLR152C,YLR152C,12,442958,444688,1731,-,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",444836,442771.0,6.84,0.9955
YLR153C,ACS2,12,445524,447575,2052,-,Verified,"GO:0001302,GO:0003987,GO:0005634,GO:0005730,GO:0005829,GO:0006085,GO:0016573",447644,445264.0,29.9,0.9945
YLR163C,MAS1,12,491866,493254,1389,-,Verified,"GO:0004222,GO:0005739,GO:0006627,GO:0017087",493280,491723.0,23.08,0.956
YLR165C,PUS5,12,494494,495258,765,-,Verified,"GO:0000154,GO:0001522,GO:0004730,GO:0005739",495267,494418.0,22.35,0.9795
YLR166C,SEC10,12,495429,498044,2616,-,Verified,"GO:0000145,GO:0000910,GO:0003674,GO:0006893,GO:0006904,GO:0006906,GO:0007121,GO:0030010,GO:0043332",498081,495367.0,26.395,0.972
YLR172C,DPH5,12,501260,502162,903,-,Verified,"GO:0004164,GO:0005737,GO:0017183",502191,501192.0,13.7033333333,0.9505
YLR173W,YLR173W,12,502421,504247,1827,+,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",502341,504612.0,49.0,0.96
YLR175W,CBF5,12,506134,507585,1452,+,Verified,"GO:0000495,GO:0005730,GO:0006364,GO:0009982,GO:0030686,GO:0031118,GO:0031120,GO:0031429",506106,507726.0,14.3566666667,0.9655
YLR176C,RFX1,12,507797,510232,2436,-,Verified,"GO:0000122,GO:0005634,GO:0005737,GO:0016563,GO:0016566,GO:0043565,GO:0045944",510455,507716.0,16.5133333333,0.9565
YLR177W,YLR177W,12,511054,512940,1887,+,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",510888,513015.0,133.035,0.9705
YLR178C,TFS1,12,513162,513821,660,-,Verified,"GO:0000328,GO:0000329,GO:0005543,GO:0005737,GO:0008289,GO:0030162,GO:0030414,GO:0046578",513852,513109.0,18.81,0.993
YLR179C,YLR179C,12,514108,514713,606,-,Verified,"GO:0003674,GO:0005634,GO:0005737,GO:0008150",514765,514004.0,45.78,0.998
YLR180W,SAM1,12,515262,516410,1149,+,Verified,"GO:0004478,GO:0005737,GO:0006555,GO:0006556",515207,516680.0,19.6466666667,0.9975
YLR181C,VTA1,12,516678,517670,993,-,Verified,"GO:0001671,GO:0005624,GO:0005768,GO:0005771,GO:0010008,GO:0032461,GO:0032511,GO:0045324",517693,516548.0,14.88,0.9415
YLR182W,SWI6,12,517940,520351,2412,+,Verified,"GO:0000083,GO:0003713,GO:0005515,GO:0005634,GO:0005737,GO:0007126,GO:0030907,GO:0030969,GO:0033309,GO:0043193",517887,520473.0,13.34,0.9375
YLR183C,TOS4,12,520543,522012,1470,-,Verified,"GO:0000790,GO:0003682,GO:0005634,GO:0005737,GO:0005739,GO:0006974,GO:0070210",522047,520390.0,15.6133333333,0.97
YLR185W,RPL37A,12,522663,523288,626,+,Verified,"GO:0003735,GO:0006412,GO:0022625",522673,523386.0,23.046666666700002,0.9805
YLR186W,EMG1,12,523632,524390,759,+,Verified,"GO:0000447,GO:0000472,GO:0000480,GO:0003723,GO:0005634,GO:0005730,GO:0005737,GO:0005880,GO:0006364,GO:0030686,GO:0032040,GO:0042274,GO:0042803",523576,524467.0,8.83666666667,0.967
YLR187W,SKG3,12,524865,527945,3081,+,Uncharacterized,"GO:0003674,GO:0005737,GO:0005933,GO:0005935,GO:0008150",524833,528103.0,20.94,0.953
YLR188W,MDL1,12,528300,530387,2088,+,Verified,"GO:0005739,GO:0005743,GO:0006857,GO:0015421,GO:0016887,GO:0090374",528232,530634.0,16.79,0.9815
YLR189C,ATG26,12,530797,534393,3597,-,Verified,"GO:0005737,GO:0016125,GO:0016906,GO:0032120",534629,530719.0,32.0566666667,0.9835
YLR190W,MMR1,12,535214,536689,1476,+,Verified,"GO:0000001,GO:0000131,GO:0003674,GO:0005739,GO:0005741,GO:0005933,GO:0005935",534837,537045.0,16.85,0.9815
YLR191W,PEX13,12,537272,538432,1161,+,Verified,"GO:0005778,GO:0016560,GO:0030674",537229,538597.0,13.676666666700001,0.935
YLR192C,HCR1,12,538792,539589,798,-,Verified,"GO:0000462,GO:0003743,GO:0005852,GO:0006412,GO:0019843",539687,538553.0,17.436666666700003,0.9575
YLR193C,UPS1,12,540009,540536,528,-,Verified,"GO:0003674,GO:0005739,GO:0005758,GO:0031314,GO:0032048",540587,539844.0,10.38,0.974
YLR194C,YLR194C,12,540809,541573,765,-,Uncharacterized,"GO:0005199,GO:0009277,GO:0031505,GO:0046658",541588,540745.0,15.1133333333,0.9925
YLR195C,NMT1,12,541937,543304,1368,-,Verified,"GO:0001302,GO:0004379,GO:0005829,GO:0018008",543336,541867.0,18.17,0.9205
YLR196W,PWP1,12,543968,545698,1731,+,Verified,"GO:0003674,GO:0005634,GO:0005730,GO:0005737,GO:0006364",543916,545829.0,9.02,0.905
YLR197W,NOP56,12,546097,547611,1515,+,Verified,"GO:0000154,GO:0003674,GO:0005634,GO:0005730,GO:0006364,GO:0030686,GO:0031428,GO:0032040",546062,547793.0,13.68,0.9455
YLR199C,PBA1,12,547853,548769,917,-,Verified,"GO:0003674,GO:0005737,GO:0043248",548817,547564.0,16.4,0.956
YLR201C,COQ9,12,549511,550293,783,-,Verified,"GO:0003674,GO:0005739,GO:0005743,GO:0006744,GO:0009060",550294,549406.0,28.0966666667,0.976
YLR203C,MSS51,12,550650,551960,1311,-,Verified,"GO:0005739,GO:0031314,GO:0045182,GO:0070131",552025,550523.0,15.07,0.929
YLR205C,HMX1,12,552724,553677,954,-,Verified,"GO:0004392,GO:0005640,GO:0005783,GO:0006879,GO:0006979,GO:0016020,GO:0042167",553718,552661.0,26.9,0.9815
YLR206W,ENT2,12,554578,556419,1842,+,Verified,"GO:0000147,GO:0006897,GO:0007015,GO:0030276,GO:0030479,GO:0043332",554439,556550.0,30.5566666667,0.9665
YLR207W,HRD3,12,556788,559289,2502,+,Verified,"GO:0000838,GO:0000839,GO:0004842,GO:0005789,GO:0030433,GO:0034099",556789,559518.0,15.7066666667,0.942
YLR208W,SEC13,12,559551,560444,894,+,Verified,"GO:0005198,GO:0005643,GO:0006900,GO:0006999,GO:0030127,GO:0031080,GO:0043547,GO:0090114",559436,560715.0,22.9233333333,0.881
YLR209C,PNP1,12,560797,561732,936,-,Verified,"GO:0004731,GO:0005622,GO:0006148,GO:0019358,GO:0034356,GO:0046115,GO:0047724,GO:0070635",561767,560737.0,25.1666666667,0.928
YLR210W,CLB4,12,562008,563390,1383,+,Verified,"GO:0000079,GO:0000084,GO:0000086,GO:0005634,GO:0005737,GO:0005816,GO:0010696,GO:0016538",561931,563568.0,8.82,0.9285
YLR211C,YLR211C,12,563792,564531,740,-,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",564582,563432.0,16.84,0.9785
YLR212C,TUB4,12,564860,566281,1422,-,Verified,"GO:0000928,GO:0005200,GO:0005822,GO:0005824,GO:0007020,GO:0030472",566327,564706.0,6.275,0.965
YLR213C,CRR1,12,566654,567922,1269,-,Verified,"GO:0005619,GO:0016810,GO:0030476",568078,566525.0,63.0,0.997
YLR214W,FRE1,12,568567,570627,2061,+,Verified,"GO:0000293,GO:0005624,GO:0005886,GO:0006826,GO:0015677",568519,570759.0,13.566666666700002,0.9955
YLR215C,CDC123,12,570776,571858,1083,-,Verified,"GO:0003674,GO:0005737,GO:0006417,GO:0007346",571900,570699.0,12.263333333299999,0.9865
YLR216C,CPR6,12,572096,573211,1116,-,Verified,"GO:0003755,GO:0005737,GO:0006457,GO:0042026,GO:0051082",573243,571983.0,51.965,0.9665
YLR219W,MSC3,12,574151,576337,2187,+,Verified,"GO:0003674,GO:0005575,GO:0007131",573979,576497.0,31.235,0.957
YLR220W,CCC1,12,576825,577793,969,+,Verified,"GO:0000329,GO:0005384,GO:0005624,GO:0005794,GO:0006828,GO:0006874,GO:0006879,GO:0015093,GO:0015684,GO:0030026",576673,577933.0,23.046666666700002,0.94
YLR221C,RSA3,12,578362,579024,663,-,Verified,"GO:0000027,GO:0003674,GO:0005730,GO:0030687",579058,578136.0,8.906666666669999,0.973
YLR222C,UTP13,12,579318,581771,2454,-,Verified,"GO:0000447,GO:0000462,GO:0000472,GO:0000480,GO:0005730,GO:0030515,GO:0030686,GO:0032040,GO:0034388",581817,579214.0,9.165,0.911
YLR223C,IFH1,12,582233,585490,3258,-,Verified,"GO:0000790,GO:0003700,GO:0003713,GO:0005634,GO:0005730,GO:0006348,GO:0006383,GO:0032545,GO:0060963",585803,582048.0,5.15,0.9535
YLR224W,YLR224W,12,586464,587573,1110,+,Uncharacterized,"GO:0000151,GO:0005515,GO:0006511",586175,587659.0,30.53,0.9565
YLR225C,YLR225C,12,587695,588918,1224,-,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",588987,587566.0,25.82,0.9645
YLR226W,BUR2,12,589354,590541,1188,+,Verified,"GO:0000070,GO:0000307,GO:0005634,GO:0006350,GO:0006974,GO:0016538,GO:0033184,GO:0051571,GO:0070816",589306,,10.5333333333,0.959
YLR228C,ECM22,12,600019,602463,2445,-,Verified,"GO:0003702,GO:0005634,GO:0016020,GO:0016126,GO:0043565,GO:0048471",602667,599849.0,9.43,0.989
YLR229C,CDC42,12,604212,604787,576,-,Verified,"GO:0000750,GO:0001403,GO:0003924,GO:0004871,GO:0005625,GO:0005886,GO:0005934,GO:0005935,GO:0007096,GO:0007118,GO:0007119,GO:0007124,GO:0007266,GO:0030010,GO:0031384,GO:0032889,GO:0043332,GO:0045921",604997,604123.0,22.45,0.956
YLR231C,BNA5,12,605758,607119,1362,-,Verified,"GO:0005634,GO:0005737,GO:0030429,GO:0034354",607147,605644.0,24.2166666667,0.981
YLR233C,EST1,12,607425,609524,2100,-,Verified,"GO:0000723,GO:0003697,GO:0003723,GO:0005634,GO:0005697,GO:0005730,GO:0007004,GO:0042162,GO:0071919",609567,607121.0,23.4,0.966
YLR237W,THI7,12,612367,614163,1797,+,Verified,"GO:0005886,GO:0015234,GO:0015888",612301,614334.0,23.26,0.9965
YLR238W,FAR10,12,614755,616191,1437,+,Verified,"GO:0000321,GO:0003674,GO:0005783",614697,616305.0,12.6333333333,0.9785
YLR239C,LIP2,12,616332,617318,987,-,Verified,"GO:0005739,GO:0009249,GO:0016874",617376,616159.0,16.1966666667,0.9685
YLR240W,VPS34,12,617533,620160,2628,+,Verified,"GO:0000329,GO:0000407,GO:0004672,GO:0005768,GO:0006468,GO:0016303,GO:0034271,GO:0034272,GO:0046854",617533,620273.0,29.48,0.972
YLR241W,YLR241W,12,620473,622821,2349,+,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",620436,622976.0,24.29,0.9775
YLR242C,ARV1,12,622918,623883,966,-,Verified,"GO:0000750,GO:0003674,GO:0005783,GO:0005794,GO:0006665,GO:0016021,GO:0016125,GO:0032366",623987,622889.0,19.915,0.9685
YLR243W,YLR243W,12,624203,625021,819,+,Uncharacterized,"GO:0005048,GO:0005575,GO:0008150",624144,625174.0,6.96,0.9665
YLR244C,MAP1,12,625168,626331,1164,-,Verified,"GO:0022626,GO:0035551,GO:0070006",626350,625115.0,17.7466666667,0.9525
YLR246W,ERF2,12,627118,628197,1080,+,Verified,"GO:0006612,GO:0018345,GO:0019706,GO:0030176,GO:0031211",627118,628268.0,16.56,0.947
YLR247C,IRC20,12,628684,633354,4671,-,Verified,"GO:0003674,GO:0005634,GO:0005739,GO:0008150",633372,628566.0,25.4066666667,0.973
YLR248W,RCK2,12,634252,636084,1833,+,Verified,"GO:0004674,GO:0005737,GO:0006468,GO:0007231,GO:0034599,GO:0040020",633675,636229.0,37.3,0.9665
YLR249W,YEF3,12,636780,639914,3135,+,Verified,"GO:0003746,GO:0005840,GO:0006414,GO:0006415,GO:0016887,GO:0022626",636741,640044.0,38.385,0.974
YLR250W,SSP120,12,640317,641021,705,+,Verified,"GO:0003674,GO:0005737,GO:0008150",640274,641128.0,28.313333333299997,0.9705
YLR251W,SYM1,12,641464,642057,594,+,Verified,"GO:0003674,GO:0005739,GO:0005743,GO:0006067",641404,642351.0,6.85,0.974
YLR253W,YLR253W,12,642627,644336,1710,+,Uncharacterized,"GO:0003674,GO:0005739,GO:0008150",642541,644429.0,13.746666666700001,0.9635
YLR254C,NDL1,12,644404,644973,570,-,Verified,"GO:0005634,GO:0005737,GO:0005881,GO:0030473,GO:0051010",645072,644328.0,26.75,0.992
YLR256W,HAP1,12,646415,650923,4509,+,Verified,"GO:0003704,GO:0005634,GO:0009060,GO:0043565,GO:0045944",646125,651121.0,18.36,0.99
YLR257W,YLR257W,12,658826,659791,966,+,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",658623,659888.0,16.3433333333,0.998
YLR258W,GSY2,12,660716,662833,2118,+,Verified,"GO:0004373,GO:0005737,GO:0005978",660629,663193.0,47.565,0.998
YLR259C,HSP60,12,663284,665002,1719,-,Verified,"GO:0003688,GO:0003697,GO:0005739,GO:0006458,GO:0016887,GO:0042026,GO:0042645,GO:0045041,GO:0050821,GO:0051082,GO:0051087,GO:0051131,GO:0051604",665037,663085.0,44.25,0.981
YLR260W,LCB5,12,665844,667907,2064,+,Verified,"GO:0005624,GO:0005625,GO:0006665,GO:0009408,GO:0017050,GO:0019722",665717,668118.0,32.5766666667,0.9785
YLR262C,YPT6,12,668244,668891,648,-,Verified,"GO:0003924,GO:0005794,GO:0006886,GO:0042147",668941,667945.0,8.74,0.974
YLR263W,RED1,12,670340,672823,2484,+,Verified,"GO:0000800,GO:0005198,GO:0005515,GO:0007130,GO:0031490,GO:0043085,GO:0051598",669852,673156.0,16.545,0.966
YLR265C,NEJ1,12,674427,675455,1029,-,Verified,"GO:0003677,GO:0005634,GO:0006281,GO:0006302,GO:0032807",675459,674266.0,10.6133333333,0.9905
YLR266C,PDR8,12,675619,677724,2106,-,Verified,"GO:0003677,GO:0003704,GO:0005634,GO:0006950,GO:0043565,GO:0045944",677695,675593.0,14.1133333333,0.999
YLR268W,SEC22,12,680200,680844,645,+,Verified,"GO:0005484,GO:0005783,GO:0005794,GO:0006888,GO:0006890,GO:0012507,GO:0016021,GO:0031201,GO:0048279,GO:0048280",680150,680947.0,19.21,0.943
YLR270W,DCS1,12,681186,682238,1053,+,Verified,"GO:0000290,GO:0000932,GO:0005634,GO:0005737,GO:0005739,GO:0016818,GO:0031086,GO:0050072",681078,682439.0,47.08,0.936
YLR271W,YLR271W,12,682737,683561,825,+,Uncharacterized,"GO:0003674,GO:0005634,GO:0005737,GO:0008150",682600,683678.0,27.0,0.986
YLR272C,YCS4,12,683672,687202,3531,-,Verified,"GO:0000070,GO:0000799,GO:0003674,GO:0005730,GO:0007076,GO:0010032,GO:0030466,GO:0043007,GO:0070058",687295,683592.0,12.98,0.985
YLR273C,PIG1,12,689083,691029,1947,-,Verified,"GO:0000164,GO:0005979,GO:0008599",691259,688955.0,17.6,0.9455
YLR274W,MCM5,12,691555,693882,2328,+,Verified,"GO:0000084,GO:0000727,GO:0000784,GO:0003682,GO:0003688,GO:0003697,GO:0005634,GO:0005656,GO:0005737,GO:0006267,GO:0006270,GO:0006343,GO:0006348,GO:0030174,GO:0031261,GO:0031298,GO:0031939,GO:0042555",691528,694015.0,18.475,0.942
YLR276C,DBP9,12,695046,696830,1785,-,Verified,"GO:0000027,GO:0004004,GO:0005730,GO:0006364",696927,694981.0,9.56,0.937
YLR277C,YSH1,12,697156,699495,2340,-,Verified,"GO:0003723,GO:0004521,GO:0005847,GO:0005849,GO:0006369,GO:0006378,GO:0006379,GO:0008380,GO:0031126,GO:0034247",699644,697094.0,15.1066666667,0.9335
YLR278C,YLR278C,12,699999,704024,4026,-,Uncharacterized,"GO:0005634,GO:0008150,GO:0043565",704330,699949.0,17.15,0.9985
YLR283W,YLR283W,12,705186,706130,945,+,Uncharacterized,"GO:0003674,GO:0005739,GO:0008150",705151,706182.0,26.775,0.998
YLR284C,ECI1,12,706198,707040,843,-,Verified,"GO:0004165,GO:0005777,GO:0006635",707103,706114.0,22.3333333333,0.953
YLR285W,NNT1,12,707360,708145,786,+,Verified,"GO:0000183,GO:0005737,GO:0006769,GO:0008112",707327,708340.0,15.4833333333,0.9555
YLR286C,CTS1,12,708448,710136,1689,-,Verified,"GO:0005576,GO:0005635,GO:0005783,GO:0005935,GO:0006032,GO:0007109,GO:0008843,GO:0009277",710368,708278.0,28.79,0.982
YLR287C,YLR287C,12,710991,712058,1068,-,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",712129,710764.0,10.14,0.9625
YLR287C-A,RPS30A,12,712537,713158,622,-,Verified,"GO:0003735,GO:0006412,GO:0010494,GO:0022627",713202,712328.0,25.7333333333,0.9835
YLR288C,MEC3,12,713480,714904,1425,-,Verified,"GO:0000077,GO:0000722,GO:0003677,GO:0005634,GO:0006259,GO:0006348,GO:0030896",714960,713347.0,9.55333333333,0.9475
YLR289W,GUF1,12,715089,717026,1938,+,Verified,"GO:0003924,GO:0005739,GO:0005759,GO:0005761,GO:0043022,GO:0045727",715060,,13.63,0.9455
YLR290C,YLR290C,12,717145,717978,834,-,Uncharacterized,"GO:0003674,GO:0005739,GO:0008150",717993,717019.0,32.955,0.966
YLR291C,GCD7,12,718317,719462,1146,-,Verified,"GO:0003743,GO:0005085,GO:0005739,GO:0005851,GO:0006446,GO:0030234,GO:0032045",719528,718167.0,14.6333333333,0.9615
YLR292C,SEC72,12,719789,720370,582,-,Verified,"GO:0005789,GO:0008565,GO:0031204,GO:0031207",720391,719637.0,24.8166666667,0.953
YLR293C,GSP1,12,720771,721430,660,-,Verified,"GO:0000467,GO:0003924,GO:0005634,GO:0005737,GO:0006913,GO:0006997,GO:0031938",721468,720671.0,32.64,0.9735
YLR298C,YHC1,12,724721,725416,696,-,Verified,"GO:0000243,GO:0000398,GO:0003729,GO:0005685,GO:0071004",725422,724650.0,21.0033333333,0.975
YLR299W,ECM38,12,726069,728051,1983,+,Verified,"GO:0000324,GO:0003840,GO:0006751,GO:0006805",725859,728181.0,23.01,0.9735
YLR300W,EXG1,12,728955,730301,1347,+,Verified,"GO:0004338,GO:0005576,GO:0006073,GO:0009277,GO:0031505",728848,730549.0,20.203333333299998,0.998
YLR301W,YLR301W,12,730825,731559,735,+,Uncharacterized,"GO:0003674,GO:0005789,GO:0006613",730780,731688.0,57.0366666667,0.9855
YLR304C,ACO1,12,735212,737548,2337,-,Verified,"GO:0000002,GO:0003690,GO:0003697,GO:0003994,GO:0005739,GO:0005759,GO:0005829,GO:0006099,GO:0006101,GO:0006537,GO:0019541,GO:0042645",737588,735058.0,41.21,0.986
YLR305C,STT4,12,738161,743863,5703,-,Verified,"GO:0004430,GO:0005739,GO:0005886,GO:0046854",743901,738034.0,23.1733333333,0.954
YLR306W,UBC12,12,744151,744851,701,+,Verified,"GO:0005575,GO:0019788,GO:0045116",744070,745028.0,20.71,0.954
YLR309C,IMH1,12,749034,751769,2736,-,Verified,"GO:0003674,GO:0005794,GO:0005829,GO:0016192,GO:0043001",751791,748980.0,37.0466666667,0.9685
YLR310C,CDC25,12,752224,756993,4770,-,Verified,"GO:0001302,GO:0005088,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0007089,GO:0007265,GO:0051726",757144,751982.0,30.4433333333,0.9575
YLR312W-A,MRPL15,12,759480,760241,762,+,Verified,"GO:0003735,GO:0005739,GO:0005762,GO:0032543",759469,760364.0,12.5566666667,0.9755
YLR313C,SPH1,12,760750,762342,1593,-,Verified,"GO:0000131,GO:0000133,GO:0005519,GO:0005934,GO:0005935,GO:0005937,GO:0007015,GO:0007121,GO:0007124,GO:0007266,GO:0030010",762382,,24.83,0.954
YLR314C,CDC3,12,762575,764137,1563,-,Verified,"GO:0000144,GO:0000902,GO:0000910,GO:0001400,GO:0005200,GO:0005545,GO:0005619,GO:0005628,GO:0007120,GO:0030010,GO:0031105,GO:0031505",764178,762493.0,20.1033333333,0.936
YLR316C,TAD3,12,765266,766358,1093,-,Verified,"GO:0005634,GO:0005737,GO:0006400,GO:0008251",766368,765203.0,11.146666666700002,0.964
YLR318W,EST2,12,766542,769196,2655,+,Verified,"GO:0000333,GO:0001302,GO:0003720,GO:0003721,GO:0005634,GO:0005697,GO:0005730,GO:0007004,GO:0042162",766582,769227.0,27.0,0.961
YLR319C,BUD6,12,769318,771684,2367,-,Verified,"GO:0000133,GO:0000282,GO:0000910,GO:0005519,GO:0005816,GO:0006970,GO:0007121,GO:0007266,GO:0030010,GO:0030478,GO:0034652,GO:0043332,GO:0090338",771756,769137.0,14.5333333333,0.8925
YLR320W,MMS22,12,771940,776304,4365,+,Verified,"GO:0000725,GO:0003674,GO:0005634,GO:0006302,GO:0006974,GO:0031297,GO:0035361,GO:0045144",771941,776341.0,17.4,0.8995
YLR321C,SFH1,12,776584,777864,1281,-,Verified,"GO:0000086,GO:0006302,GO:0006337,GO:0006368,GO:0007059,GO:0008094,GO:0016586,GO:0031055,GO:0033262,GO:0043044",777873,776521.0,13.4433333333,0.92
YLR323C,CWC24,12,778173,778952,780,-,Verified,"GO:0003674,GO:0005634,GO:0005684,GO:0034247",778980,778003.0,9.31333333333,0.9
YLR324W,PEX30,12,779215,780786,1572,+,Verified,"GO:0003674,GO:0005777,GO:0005779,GO:0007031",779149,780899.0,26.8733333333,0.9
YLR326W,YLR326W,12,782174,782896,723,+,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",782089,783025.0,28.79,0.982
YLR328W,NMA1,12,784913,786118,1206,+,Verified,"GO:0000309,GO:0005634,GO:0005737,GO:0019674",784703,786290.0,9.44666666667,0.991
YLR330W,CHS5,12,787664,789679,2016,+,Verified,"GO:0000282,GO:0000747,GO:0003674,GO:0005737,GO:0006039,GO:0006893,GO:0030476,GO:0032588,GO:0034044,GO:0043332",787610,789825.0,19.3733333333,0.965
YLR332W,MID2,12,790676,791806,1131,+,Verified,"GO:0000767,GO:0001101,GO:0004888,GO:0005887,GO:0006970,GO:0030242,GO:0030969,GO:0031505,GO:0043332",790306,792001.0,17.4433333333,0.99
